지점,지점명,일시,기온,강수량,풍속,습도
133,대전,2020-06-24 14:00,22.9,4.3,1.8,94
133,대전,2020-06-24 15:00,22.5,0.5,2.1,95
133,대전,2020-06-24 16:00,22.8,0,2.8,92
133,대전,2020-06-24 17:00,21.8,0.1,3.4,94
133,대전,2020-06-24 18:00,21.6,0.2,1.9,95
133,대전,2020-06-24 19:00,21.5,0.2,1.1,96
133,대전,2020-06-24 20:00,21.3,0.8,0.8,97
133,대전,2020-06-24 21:00,21.5,0,1.1,97
133,대전,2020-06-24 22:00,21.8,,1,96
133,대전,2020-06-24 23:00,21.7,0,0.5,97
133,대전,2020-06-25 0:00,21.7,0,0.6,97
133,대전,2020-06-25 1:00,21.9,0.3,0.8,97
133,대전,2020-06-25 2:00,22,0.1,1.1,97
133,대전,2020-06-25 3:00,22,2.2,0.2,97
133,대전,2020-06-25 4:00,22,0.7,0.6,97
133,대전,2020-06-25 5:00,22.1,0.1,0.9,97
133,대전,2020-06-25 6:00,21.9,0.1,1.2,97
133,대전,2020-06-25 7:00,22,0,1.8,96
133,대전,2020-06-25 8:00,22.6,,1.7,95
133,대전,2020-06-25 9:00,22.6,,2.9,90
133,대전,2020-06-25 10:00,22.6,,2.2,93
133,대전,2020-06-25 11:00,22.3,0,1.7,95
133,대전,2020-06-25 12:00,22,0,2.9,91
133,대전,2020-06-25 13:00,22.6,0,2,89
133,대전,2020-06-25 14:00,22.2,0.3,1.9,95
133,대전,2020-06-25 15:00,22.5,0.1,2.3,90
133,대전,2020-06-25 16:00,22.3,,2,89
133,대전,2020-06-25 17:00,22.1,,1.6,90
133,대전,2020-06-25 18:00,21.9,,2.4,87
133,대전,2020-06-25 19:00,21.8,,2,88
133,대전,2020-06-25 20:00,21.3,0,1.6,90
133,대전,2020-06-25 21:00,21,,2.3,90
133,대전,2020-06-25 22:00,20.2,0,2.4,95
133,대전,2020-06-25 23:00,20.5,,2.3,94
133,대전,2020-06-26 0:00,20.6,,2.7,92
133,대전,2020-06-26 1:00,20.1,0.1,1.8,97
133,대전,2020-06-26 2:00,20.4,0,1.7,93
133,대전,2020-06-26 3:00,20.2,0,1.1,95
133,대전,2020-06-26 4:00,19.7,0,1,97
133,대전,2020-06-26 5:00,19.8,0,1.7,96
133,대전,2020-06-26 6:00,19.8,0,1.3,95
133,대전,2020-06-26 7:00,20.1,0,1.5,95
133,대전,2020-06-26 8:00,20.9,,1,92
133,대전,2020-06-26 9:00,22,,1.8,87
133,대전,2020-06-26 10:00,23.1,,2.5,81
133,대전,2020-06-26 11:00,24.1,,1.8,78
133,대전,2020-06-26 12:00,24.8,,2.5,73
133,대전,2020-06-26 13:00,25.9,,1.4,70
133,대전,2020-06-26 14:00,26,,2.4,69
133,대전,2020-06-26 15:00,26.5,,2.7,65
133,대전,2020-06-26 16:00,27.4,,1.5,64
133,대전,2020-06-26 17:00,26.7,,1.2,66
133,대전,2020-06-26 18:00,26.2,,1.2,67
133,대전,2020-06-26 19:00,25.6,,1.1,70
133,대전,2020-06-26 20:00,24.6,,1.3,76
133,대전,2020-06-26 21:00,23.7,,1.3,82
133,대전,2020-06-26 22:00,23,,1.3,84
133,대전,2020-06-26 23:00,22.6,,1.3,86
133,대전,2020-06-27 0:00,22.1,,1,88
133,대전,2020-06-27 1:00,21.5,,0.7,92
133,대전,2020-06-27 2:00,20.8,,0.9,96
133,대전,2020-06-27 3:00,20.6,,0.3,97
133,대전,2020-06-27 4:00,20.4,,0.3,97
133,대전,2020-06-27 5:00,20,,0.2,97
133,대전,2020-06-27 6:00,20,,1.1,97
133,대전,2020-06-27 7:00,20.6,,0.3,97
133,대전,2020-06-27 8:00,21.6,,0.5,94
133,대전,2020-06-27 9:00,22.7,,0.6,88
133,대전,2020-06-27 10:00,24.1,,0.5,78
133,대전,2020-06-27 11:00,25.8,,0.8,72
133,대전,2020-06-27 12:00,26.8,,1,66
133,대전,2020-06-27 13:00,28.3,,0.6,57
133,대전,2020-06-27 14:00,29.1,,0.6,61
133,대전,2020-06-27 15:00,30.2,,0.7,57
133,대전,2020-06-27 16:00,30,,2.1,59
133,대전,2020-06-27 17:00,29.6,,1.2,57
133,대전,2020-06-27 18:00,28,,1.1,67
133,대전,2020-06-27 19:00,27.3,0,0.6,69
133,대전,2020-06-27 20:00,26.1,,0.5,76
133,대전,2020-06-27 21:00,25.1,,0.3,77
133,대전,2020-06-27 22:00,24.3,,0.9,84
133,대전,2020-06-27 23:00,23.7,,1.2,82
133,대전,2020-06-28 0:00,23.1,,1.8,85
133,대전,2020-06-28 1:00,22.3,,0.4,85
133,대전,2020-06-28 2:00,21.8,,0.7,84
133,대전,2020-06-28 3:00,21.1,,1,82
133,대전,2020-06-28 4:00,20.5,,0.6,88
133,대전,2020-06-28 5:00,20,,0.6,90
133,대전,2020-06-28 6:00,19.7,,0.8,92
133,대전,2020-06-28 7:00,20.6,,0.2,91
133,대전,2020-06-28 8:00,22.3,,1,82
133,대전,2020-06-28 9:00,22.6,,1.1,83
133,대전,2020-06-28 10:00,23.6,,0.5,79
133,대전,2020-06-28 11:00,25.6,,0.7,72
133,대전,2020-06-28 12:00,26.9,,1.1,65
133,대전,2020-06-28 13:00,27.9,,0.6,61
133,대전,2020-06-28 14:00,28.8,,1.5,58
133,대전,2020-06-28 15:00,29.3,,2,56
133,대전,2020-06-28 16:00,29.2,,2.1,56
133,대전,2020-06-28 17:00,29.7,,1.7,55
133,대전,2020-06-28 18:00,29.6,,1.4,55
133,대전,2020-06-28 19:00,28.3,,2,62
133,대전,2020-06-28 20:00,26.8,,1.7,70
133,대전,2020-06-28 21:00,25.9,,0.6,80
133,대전,2020-06-28 22:00,24.9,,1,83
133,대전,2020-06-28 23:00,24.5,,1.2,84
133,대전,2020-06-29 0:00,23.5,,1.3,87
133,대전,2020-06-29 1:00,22.7,,1.1,90
133,대전,2020-06-29 2:00,21.9,,1.2,93
133,대전,2020-06-29 3:00,21.3,,1.2,95
133,대전,2020-06-29 4:00,20.8,,0.4,95
133,대전,2020-06-29 5:00,20.6,,0.9,96
133,대전,2020-06-29 6:00,20.6,,1.2,96
133,대전,2020-06-29 7:00,21.3,,0.6,95
133,대전,2020-06-29 8:00,22.3,,1,89
133,대전,2020-06-29 9:00,23.3,,2.4,85
133,대전,2020-06-29 10:00,24,,2,83
133,대전,2020-06-29 11:00,25,,3.5,80
133,대전,2020-06-29 12:00,26.3,,3.3,77
133,대전,2020-06-29 13:00,27.5,,3.5,72
133,대전,2020-06-29 14:00,26.6,,4.7,72
133,대전,2020-06-29 15:00,26.1,0,4.3,75
133,대전,2020-06-29 16:00,23.7,0.5,3.5,89
133,대전,2020-06-29 17:00,21.5,6.4,1.5,96
133,대전,2020-06-29 18:00,20.9,5.3,3.1,97
133,대전,2020-06-29 19:00,20.5,3.1,4.1,97
133,대전,2020-06-29 20:00,20.4,7.7,1.1,97
133,대전,2020-06-29 21:00,20.3,12.6,3.3,97
133,대전,2020-06-29 22:00,20.6,4.8,1.5,97
133,대전,2020-06-29 23:00,20.5,0.5,3.8,97
133,대전,2020-06-30 0:00,20.5,0.6,3.6,97
133,대전,2020-06-30 1:00,20.8,0,1.8,97
133,대전,2020-06-30 2:00,20.9,0.1,2.7,97
133,대전,2020-06-30 3:00,21,0,1.7,97
133,대전,2020-06-30 4:00,20.6,8.6,1.1,97
133,대전,2020-06-30 5:00,20.6,2.2,0.2,97
133,대전,2020-06-30 6:00,20.7,0.8,1,97
133,대전,2020-06-30 7:00,20.8,0.8,0.8,97
133,대전,2020-06-30 8:00,21,0.5,1.2,97
133,대전,2020-06-30 9:00,21.2,0.3,1.2,97
133,대전,2020-06-30 10:00,21.3,0.3,1.2,96
133,대전,2020-06-30 11:00,20.8,0.5,2.7,97
133,대전,2020-06-30 12:00,20.4,0.1,2.7,97
133,대전,2020-06-30 13:00,20.6,0,2.7,97
133,대전,2020-06-30 14:00,20.8,1.8,1.4,96
133,대전,2020-06-30 15:00,21.2,1.2,1.5,97
133,대전,2020-06-30 16:00,21,0,1.3,97
133,대전,2020-06-30 17:00,20.9,0,1.4,97
133,대전,2020-06-30 18:00,20.4,1.8,1.1,96
133,대전,2020-06-30 19:00,20,4.7,0.3,96
133,대전,2020-06-30 20:00,19.4,0.7,1.7,97
133,대전,2020-06-30 21:00,18.9,0.1,1.3,97
133,대전,2020-06-30 22:00,18.9,0,1.7,97
133,대전,2020-06-30 23:00,18.6,0,1.7,97
133,대전,2020-07-01 0:00,18.3,0,0.9,97
133,대전,2020-07-01 1:00,18.1,0.2,3,97
138,포항,2020-06-01 6:00,20.7,,1.6,72
138,포항,2020-06-01 7:00,21.7,,3.3,71
138,포항,2020-06-01 8:00,22.5,,3.8,69
138,포항,2020-06-01 9:00,23.9,,3.8,63
138,포항,2020-06-01 10:00,24.9,,4,59
138,포항,2020-06-01 11:00,26.5,,4.9,53
138,포항,2020-06-01 12:00,27.7,,4.2,44
138,포항,2020-06-01 13:00,28.1,,5.7,33
138,포항,2020-06-01 14:00,28.9,,4.7,27
138,포항,2020-06-01 15:00,29.1,,4,26
138,포항,2020-06-01 16:00,29.1,,3.8,28
138,포항,2020-06-01 17:00,28.5,,3.6,30
138,포항,2020-06-01 18:00,27.8,,3.4,30
138,포항,2020-06-01 19:00,26.2,,3.5,33
138,포항,2020-06-01 20:00,24.8,,2,28
138,포항,2020-06-01 21:00,23.8,,5,29
138,포항,2020-06-01 22:00,23,,2.9,29
138,포항,2020-06-01 23:00,22.4,,4.6,29
138,포항,2020-06-02 0:00,21.6,,2.5,32
138,포항,2020-06-02 1:00,20.9,,2.7,34
138,포항,2020-06-02 2:00,20.7,,2.3,36
138,포항,2020-06-02 3:00,20,,3,41
138,포항,2020-06-02 4:00,19.4,,2.2,42
138,포항,2020-06-02 5:00,18.9,,2.7,44
138,포항,2020-06-02 6:00,18.6,,2.8,44
138,포항,2020-06-02 7:00,20,,2.7,42
138,포항,2020-06-02 8:00,21.9,,2.9,39
138,포항,2020-06-02 9:00,23.9,,2.2,36
138,포항,2020-06-02 10:00,25.6,,2,30
138,포항,2020-06-02 11:00,26.2,,2.2,38
138,포항,2020-06-02 12:00,27.5,,4.1,29
138,포항,2020-06-02 13:00,26.6,,4.7,31
138,포항,2020-06-02 14:00,25.6,,4.1,33
138,포항,2020-06-02 15:00,25.6,,3.9,36
138,포항,2020-06-02 16:00,27.2,,3.6,33
138,포항,2020-06-02 17:00,26.5,,2.6,37
138,포항,2020-06-02 18:00,26.8,,2.5,37
138,포항,2020-06-02 19:00,26.1,,0.7,44
138,포항,2020-06-02 20:00,22.5,,0.5,59
138,포항,2020-06-02 21:00,24,,2.3,47
138,포항,2020-06-02 22:00,23.2,,2.9,48
138,포항,2020-06-02 23:00,22.7,,2.4,48
138,포항,2020-06-03 0:00,22.5,,2.3,48
138,포항,2020-06-03 1:00,21.9,,2.5,48
138,포항,2020-06-03 2:00,21.5,,1.9,49
138,포항,2020-06-03 3:00,21.2,,2.3,49
138,포항,2020-06-03 4:00,20.8,,2.2,51
138,포항,2020-06-03 5:00,20.5,,2.3,53
138,포항,2020-06-03 6:00,20.4,,2.3,54
138,포항,2020-06-03 7:00,21,,3,54
138,포항,2020-06-03 8:00,22.3,,1.5,51
138,포항,2020-06-03 9:00,23.2,,2.6,52
138,포항,2020-06-03 10:00,24.4,,2,53
138,포항,2020-06-03 11:00,25.6,,3.3,54
138,포항,2020-06-03 12:00,27,,3,51
138,포항,2020-06-03 13:00,28.4,,3.1,48
138,포항,2020-06-03 14:00,29.5,,2.8,44
138,포항,2020-06-03 15:00,30.9,,2.6,40
138,포항,2020-06-03 16:00,30.6,,3.1,40
138,포항,2020-06-03 17:00,30.8,,2.9,41
138,포항,2020-06-03 18:00,30.5,,3.4,40
138,포항,2020-06-03 19:00,29.7,,2.7,42
138,포항,2020-06-03 20:00,28.6,,2.8,46
138,포항,2020-06-03 21:00,27,,2.1,57
138,포항,2020-06-03 22:00,25.6,,3.1,66
138,포항,2020-06-03 23:00,24.6,,2.8,69
138,포항,2020-06-04 0:00,24.2,,3.1,71
138,포항,2020-06-04 1:00,23.8,,3.5,72
138,포항,2020-06-04 2:00,23.4,,4,74
138,포항,2020-06-04 3:00,22.9,,3.7,76
138,포항,2020-06-04 4:00,22.6,,1.8,76
138,포항,2020-06-04 5:00,22.4,,2,75
138,포항,2020-06-04 6:00,22.6,,2.6,74
138,포항,2020-06-04 7:00,23.7,,2.8,70
138,포항,2020-06-04 8:00,25.4,,2.6,65
138,포항,2020-06-04 9:00,27,,2.3,59
138,포항,2020-06-04 10:00,28.1,,3.3,57
138,포항,2020-06-04 11:00,29.9,,3.5,48
138,포항,2020-06-04 12:00,31.6,,3.5,41
138,포항,2020-06-04 13:00,33.1,,3.4,35
138,포항,2020-06-04 14:00,34.4,,3.4,31
138,포항,2020-06-04 15:00,35.4,,3.2,28
138,포항,2020-06-04 16:00,34.9,,1.5,39
138,포항,2020-06-04 17:00,35.2,,3,33
138,포항,2020-06-04 18:00,33.6,,3.3,40
138,포항,2020-06-04 19:00,32.4,,2.5,47
138,포항,2020-06-04 20:00,31.2,,2.5,52
138,포항,2020-06-04 21:00,30.2,,2.7,54
138,포항,2020-06-04 22:00,29.2,,1.9,52
138,포항,2020-06-04 23:00,28.1,,1.6,50
138,포항,2020-06-05 0:00,27.4,,1.7,49
138,포항,2020-06-05 1:00,26.9,,1.7,50
138,포항,2020-06-05 2:00,26.5,,1.9,51
138,포항,2020-06-05 3:00,25.8,,1.7,54
138,포항,2020-06-05 4:00,24.7,,0.9,62
138,포항,2020-06-05 5:00,24.7,,2.2,65
138,포항,2020-06-05 6:00,24.4,,1.7,66
138,포항,2020-06-05 7:00,25.1,,0.9,68
138,포항,2020-06-05 8:00,25.2,,3.1,68
138,포항,2020-06-05 9:00,24.1,,2.5,69
138,포항,2020-06-05 10:00,24.3,,3.1,69
138,포항,2020-06-05 11:00,23.6,,3.7,75
138,포항,2020-06-05 12:00,22.8,,4.1,80
138,포항,2020-06-05 13:00,22.8,,4.1,80
138,포항,2020-06-05 14:00,21.5,,3.9,85
138,포항,2020-06-05 15:00,21.5,,4.4,84
138,포항,2020-06-05 16:00,21.4,,3.5,83
138,포항,2020-06-05 17:00,20.8,,3.2,86
138,포항,2020-06-05 18:00,19.9,,3,89
138,포항,2020-06-05 19:00,19.6,,2.5,86
138,포항,2020-06-05 20:00,19.1,,2.6,88
138,포항,2020-06-05 21:00,18.9,,2.6,90
138,포항,2020-06-05 22:00,18.8,,2.3,91
138,포항,2020-06-05 23:00,18.8,,2.8,91
138,포항,2020-06-06 0:00,18.8,,2.8,87
138,포항,2020-06-06 1:00,19,,2.7,84
138,포항,2020-06-06 2:00,19.1,,2.2,83
138,포항,2020-06-06 3:00,19.2,,1.9,83
138,포항,2020-06-06 4:00,19.2,,2,83
138,포항,2020-06-06 5:00,19.2,,2.6,82
138,포항,2020-06-06 6:00,19.1,,2.4,84
138,포항,2020-06-06 7:00,19.1,,2.5,85
138,포항,2020-06-06 8:00,19.3,,2.9,84
138,포항,2020-06-06 9:00,19.7,,2.8,86
138,포항,2020-06-06 10:00,20.4,,2.6,85
138,포항,2020-06-06 11:00,20.4,,4.5,84
138,포항,2020-06-06 12:00,20.2,,4.9,85
138,포항,2020-06-06 13:00,21.1,,4.2,82
138,포항,2020-06-06 14:00,20.9,,5.4,82
138,포항,2020-06-06 15:00,20.9,,4.4,81
138,포항,2020-06-06 16:00,21,,4.2,80
138,포항,2020-06-06 17:00,20.1,,4.2,83
138,포항,2020-06-06 18:00,20.1,,3.6,80
138,포항,2020-06-06 19:00,19.8,,2.6,78
138,포항,2020-06-06 20:00,19.2,,1.8,82
138,포항,2020-06-06 21:00,18.9,,1.6,85
138,포항,2020-06-06 22:00,18.7,,1.9,88
138,포항,2020-06-06 23:00,18.2,,2,87
138,포항,2020-06-07 0:00,17.6,,1.2,88
138,포항,2020-06-07 1:00,17,,0.7,87
138,포항,2020-06-07 2:00,16.9,,1.4,88
138,포항,2020-06-07 3:00,16.7,,0.9,88
138,포항,2020-06-07 4:00,16.2,,0.5,89
138,포항,2020-06-07 5:00,16.1,,0.9,88
138,포항,2020-06-07 6:00,16.4,,1.1,85
138,포항,2020-06-07 7:00,17.6,,0.3,82
138,포항,2020-06-07 8:00,19.4,,1,78
138,포항,2020-06-07 9:00,20.3,,2.4,80
138,포항,2020-06-07 10:00,21.3,,2.8,72
138,포항,2020-06-07 11:00,21.5,,3.9,74
138,포항,2020-06-07 12:00,21.4,,4,80
138,포항,2020-06-07 13:00,22.7,,3.9,71
138,포항,2020-06-07 14:00,25.6,,3.2,41
138,포항,2020-06-07 15:00,26.1,,3.9,39
138,포항,2020-06-07 16:00,26,,4.2,41
138,포항,2020-06-07 17:00,25.6,,4.3,41
138,포항,2020-06-07 18:00,25.1,,3.7,41
138,포항,2020-06-07 19:00,24.3,,2.9,39
138,포항,2020-06-07 20:00,23.7,,2.2,37
138,포항,2020-06-07 21:00,22.5,,1,42
138,포항,2020-06-07 22:00,21.3,,0.6,55
138,포항,2020-06-07 23:00,20.3,,0.3,56
138,포항,2020-06-08 0:00,20.3,,1.6,46
138,포항,2020-06-08 1:00,20,,1.1,49
138,포항,2020-06-08 2:00,19.6,,1.6,52
138,포항,2020-06-08 3:00,19.2,,2.4,55
138,포항,2020-06-08 4:00,19,,2.2,56
138,포항,2020-06-08 5:00,19,,1.7,58
138,포항,2020-06-08 6:00,18.8,,2.2,62
138,포항,2020-06-08 7:00,20.1,,1.7,58
138,포항,2020-06-08 8:00,22.8,,2.3,49
138,포항,2020-06-08 9:00,25.3,,2.3,47
138,포항,2020-06-08 10:00,27.4,,1.9,49
138,포항,2020-06-08 11:00,29.5,,1.4,50
138,포항,2020-06-08 12:00,30.3,,3.2,49
138,포항,2020-06-08 13:00,30,,4.4,50
138,포항,2020-06-08 14:00,31.3,,4.3,46
138,포항,2020-06-08 15:00,31.2,,4.7,43
138,포항,2020-06-08 16:00,31.4,,4.7,42
138,포항,2020-06-08 17:00,30.7,,5.8,41
138,포항,2020-06-08 18:00,30.2,,4.9,40
138,포항,2020-06-08 19:00,29.9,,2.8,43
138,포항,2020-06-08 20:00,28.7,,2.1,42
138,포항,2020-06-08 21:00,27.8,,1.8,40
138,포항,2020-06-08 22:00,27,,2.7,40
138,포항,2020-06-08 23:00,26.2,,1.8,42
138,포항,2020-06-09 0:00,25.4,,2.6,44
138,포항,2020-06-09 1:00,24.7,,2,44
138,포항,2020-06-09 2:00,24.2,,1.8,41
138,포항,2020-06-09 3:00,23.9,,2,42
138,포항,2020-06-09 4:00,23.7,,1.9,45
138,포항,2020-06-09 5:00,23.2,,1.9,49
138,포항,2020-06-09 6:00,23.1,,2.5,51
138,포항,2020-06-09 7:00,24.3,,2.1,50
138,포항,2020-06-09 8:00,26.2,,2.8,47
138,포항,2020-06-09 9:00,28.3,,4.4,45
138,포항,2020-06-09 10:00,30.4,,3.5,46
138,포항,2020-06-09 11:00,32,,3.1,44
138,포항,2020-06-09 12:00,33.4,,3,41
138,포항,2020-06-09 13:00,34.4,,2.9,39
138,포항,2020-06-09 14:00,33.6,,3.6,44
138,포항,2020-06-09 15:00,33,,4.5,38
138,포항,2020-06-09 16:00,32.9,,5.6,37
138,포항,2020-06-09 17:00,32.4,,5.4,37
138,포항,2020-06-09 18:00,30.8,,5.3,42
138,포항,2020-06-09 19:00,29.1,,4.5,48
138,포항,2020-06-09 20:00,27.9,,5,49
138,포항,2020-06-09 21:00,27.3,,2.5,49
138,포항,2020-06-09 22:00,26.8,,2,53
138,포항,2020-06-09 23:00,26.2,,2.1,55
138,포항,2020-06-10 0:00,25.5,,1.9,58
138,포항,2020-06-10 1:00,24.7,,2,67
138,포항,2020-06-10 2:00,23.9,,1.8,73
138,포항,2020-06-10 3:00,23.5,,1.7,75
138,포항,2020-06-10 4:00,23.2,,2.1,76
138,포항,2020-06-10 5:00,22.8,,1.9,77
138,포항,2020-06-10 6:00,22.9,,2.3,78
138,포항,2020-06-10 7:00,23.9,,2.3,74
138,포항,2020-06-10 8:00,26.2,,2.5,64
138,포항,2020-06-10 9:00,28.5,,1.9,55
138,포항,2020-06-10 10:00,30.6,,2,52
138,포항,2020-06-10 11:00,29.5,,3.1,59
138,포항,2020-06-10 12:00,32,,5.1,49
138,포항,2020-06-10 13:00,32.1,,4.8,48
138,포항,2020-06-10 14:00,32.2,,4.7,48
138,포항,2020-06-10 15:00,32.5,,4.3,44
138,포항,2020-06-10 16:00,32,,4.7,49
138,포항,2020-06-10 17:00,31.2,,5,51
138,포항,2020-06-10 18:00,29.6,,3.6,58
138,포항,2020-06-10 19:00,28.4,,2,65
138,포항,2020-06-10 20:00,26.9,,1.9,68
138,포항,2020-06-10 21:00,27.5,,3.5,62
138,포항,2020-06-10 22:00,26.9,,2.3,65
138,포항,2020-06-10 23:00,26.7,,1.9,66
138,포항,2020-06-11 0:00,26.8,,1.8,64
138,포항,2020-06-11 1:00,25,0.2,2.5,80
138,포항,2020-06-11 2:00,23.6,2,0.8,94
138,포항,2020-06-11 3:00,21.9,1,2.4,97
138,포항,2020-06-11 4:00,21.5,15.3,0.6,99
138,포항,2020-06-11 5:00,21.3,5.7,0.8,99
138,포항,2020-06-11 6:00,20.9,0.2,1.5,99
138,포항,2020-06-11 7:00,21,0.1,0.9,99
138,포항,2020-06-11 8:00,21,0.2,1.4,99
138,포항,2020-06-11 9:00,21.3,0.4,1.6,99
138,포항,2020-06-11 10:00,22.4,0,1.5,98
138,포항,2020-06-11 11:00,24.3,,1.6,87
138,포항,2020-06-11 12:00,24.1,,3.3,84
138,포항,2020-06-11 13:00,23.5,,3.3,88
138,포항,2020-06-11 14:00,24.3,,3,87
138,포항,2020-06-11 15:00,22.7,,3.8,91
138,포항,2020-06-11 16:00,22.4,,3.1,95
138,포항,2020-06-11 17:00,22.1,,2.9,94
138,포항,2020-06-11 18:00,22.2,,1.8,95
138,포항,2020-06-11 19:00,21.1,,2.8,98
138,포항,2020-06-11 20:00,21,,1.9,97
138,포항,2020-06-11 21:00,21.1,,1.5,98
138,포항,2020-06-11 22:00,21.3,,0.3,96
138,포항,2020-06-11 23:00,21.2,,1.3,96
138,포항,2020-06-12 0:00,20.5,,1.6,98
138,포항,2020-06-12 1:00,20.6,,1.2,98
138,포항,2020-06-12 2:00,20.3,,1.4,98
138,포항,2020-06-12 3:00,20.2,,0.4,99
138,포항,2020-06-12 4:00,20.4,,0,99
138,포항,2020-06-12 5:00,20.4,,1.6,98
138,포항,2020-06-12 6:00,20.7,,0.7,98
138,포항,2020-06-12 7:00,20.9,,1.3,99
138,포항,2020-06-12 8:00,22.1,,1.3,96
138,포항,2020-06-12 9:00,23.1,,2.2,93
138,포항,2020-06-12 10:00,22.5,,3.4,92
138,포항,2020-06-12 11:00,23.2,,2.4,92
138,포항,2020-06-12 12:00,24.2,,1.7,90
138,포항,2020-06-12 13:00,26.9,,1.8,76
138,포항,2020-06-12 14:00,27.1,,3.2,77
138,포항,2020-06-12 15:00,26.7,,3,80
138,포항,2020-06-12 16:00,26.3,,2.1,82
138,포항,2020-06-12 17:00,24,,2.6,91
138,포항,2020-06-12 18:00,23,,2.7,94
138,포항,2020-06-12 19:00,23,,1.2,95
138,포항,2020-06-12 20:00,22.6,0.2,2.1,96
138,포항,2020-06-12 21:00,22.6,1.8,1.2,98
138,포항,2020-06-12 22:00,21.9,2.4,1.9,94
138,포항,2020-06-12 23:00,21.3,0.2,1.3,92
138,포항,2020-06-13 0:00,21.2,2,0.6,94
138,포항,2020-06-13 1:00,21,1.9,0.5,97
138,포항,2020-06-13 2:00,20.8,1.5,0.5,97
138,포항,2020-06-13 3:00,20.7,0.2,0.3,96
138,포항,2020-06-13 4:00,20.7,0.4,0.9,96
138,포항,2020-06-13 5:00,21,0.2,1.7,95
138,포항,2020-06-13 6:00,20.7,1.9,1.4,97
138,포항,2020-06-13 7:00,20.7,0.5,1.7,94
138,포항,2020-06-13 8:00,21.3,0,1.9,92
138,포항,2020-06-13 9:00,22.5,,1.9,88
138,포항,2020-06-13 10:00,24.1,,0.9,81
138,포항,2020-06-13 11:00,24.1,,2.5,86
138,포항,2020-06-13 12:00,24.7,,2.1,83
138,포항,2020-06-13 13:00,25.3,,2.6,81
138,포항,2020-06-13 14:00,26.3,,1.9,79
138,포항,2020-06-13 15:00,26.9,,3.1,78
138,포항,2020-06-13 16:00,27.8,,2.2,75
138,포항,2020-06-13 17:00,26.1,,3.2,82
138,포항,2020-06-13 18:00,26.1,,1.8,82
138,포항,2020-06-13 19:00,25.6,,1.1,84
138,포항,2020-06-13 20:00,25.4,,1,86
138,포항,2020-06-13 21:00,25.2,0,0.6,88
138,포항,2020-06-13 22:00,25.6,,2.4,81
138,포항,2020-06-13 23:00,25.5,,2.2,82
138,포항,2020-06-14 0:00,25.2,,2.2,83
138,포항,2020-06-14 1:00,25.3,,1.9,83
138,포항,2020-06-14 2:00,25.2,0,2,84
138,포항,2020-06-14 3:00,25,0,2.5,88
138,포항,2020-06-14 4:00,24.6,1.2,1.5,94
138,포항,2020-06-14 5:00,24.4,2.7,1.7,96
138,포항,2020-06-14 6:00,24.4,1.3,1.4,96
138,포항,2020-06-14 7:00,24.4,0.9,1.5,96
138,포항,2020-06-14 8:00,24.6,1,2.1,92
138,포항,2020-06-14 9:00,24.4,2.4,1.9,93
138,포항,2020-06-14 10:00,24.4,1.2,2.5,95
138,포항,2020-06-14 11:00,24.6,0.3,2.9,93
138,포항,2020-06-14 12:00,25.3,0.7,2.1,91
138,포항,2020-06-14 13:00,27.5,,4.4,79
138,포항,2020-06-14 14:00,27.9,,3.3,78
138,포항,2020-06-14 15:00,30.5,,3.9,65
138,포항,2020-06-14 16:00,31.1,,4.3,60
138,포항,2020-06-14 17:00,31.2,,4.2,57
138,포항,2020-06-14 18:00,30.5,,3.2,57
138,포항,2020-06-14 19:00,29.1,,3.7,59
138,포항,2020-06-14 20:00,28.1,,4.6,60
138,포항,2020-06-14 21:00,27.3,,3.6,63
138,포항,2020-06-14 22:00,26.4,,3,61
138,포항,2020-06-14 23:00,25.4,,3.1,60
138,포항,2020-06-15 0:00,24.4,,1.3,60
138,포항,2020-06-15 1:00,23.7,,2.5,62
138,포항,2020-06-15 2:00,23.1,,2.4,63
138,포항,2020-06-15 3:00,22.6,,2.7,65
138,포항,2020-06-15 4:00,21.9,,2.3,67
138,포항,2020-06-15 5:00,21.3,,3.3,69
138,포항,2020-06-15 6:00,21.2,,4.1,71
138,포항,2020-06-15 7:00,22.2,,3.3,66
138,포항,2020-06-15 8:00,23.2,,5.3,65
138,포항,2020-06-15 9:00,24.7,,3.8,60
138,포항,2020-06-15 10:00,26.9,,3.3,53
138,포항,2020-06-15 11:00,28.4,,3.9,43
138,포항,2020-06-15 12:00,29.3,,4.2,43
138,포항,2020-06-15 13:00,30.5,,3.5,39
138,포항,2020-06-15 14:00,31,,3.2,40
138,포항,2020-06-15 15:00,31.2,,3.1,40
138,포항,2020-06-15 16:00,31.7,,3.4,38
138,포항,2020-06-15 17:00,31.6,,2.6,39
138,포항,2020-06-15 18:00,31,,3.9,37
138,포항,2020-06-15 19:00,30.1,,2.5,40
138,포항,2020-06-15 20:00,28.6,,2.7,45
138,포항,2020-06-15 21:00,27.9,,2.6,47
138,포항,2020-06-15 22:00,27.2,,1.8,50
138,포항,2020-06-15 23:00,26.2,,1.7,50
138,포항,2020-06-16 0:00,26.1,,2.9,44
138,포항,2020-06-16 1:00,25.3,,1.8,50
138,포항,2020-06-16 2:00,24.5,,1.5,48
138,포항,2020-06-16 3:00,24.1,,1.9,42
138,포항,2020-06-16 4:00,23.6,,1.9,44
138,포항,2020-06-16 5:00,22.7,,1,47
